公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
北京格灵深瞳信息技术有限公司,格灵深瞳,50-150人,C轮,海淀区,算法工程师,不限,本科,20k-40k,"扁平化管理,不定期团建,六险一金"
北京数衍科技有限公司,数衍科技,150-500人,C轮,朝阳区,算法工程师,不限,本科,20k-35k,"团队稳定,五险一金"
北京快松果科技有限公司,松果电单车,150-500人,C轮,朝阳区,算法-数据挖掘,3-5年,本科,30k-45k,"有大牛领导,午餐,17薪"
北京明略软件系统有限公司,明略数据,150-500人,C轮,海淀区,算法工程师（北京）,1-3年,本科,20k-30k,五险一金
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,数据算法工程师,3-5年,本科,15k-30k,团队棒
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,算法工程师-内容,1-3年,本科,25k-50k,高薪期权，弹性工作，租房补贴，带薪休假
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,数据算法工程师,1-3年,本科,25k-35k,"大牛云集,空间大"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,数据挖掘与算法高级工程师,3-5年,本科,25k-50k,晋升机会、培训机会、扁平管理、环境舒适
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,算法工程师,1-3年,本科,15k-30k,靠谱创业团队+初始成员+期权+高成长空间
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,算法／策略产品经理,1-3年,本科,20k-35k,期权奖励、晋升空间、行业独角兽
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,数据挖掘/算法工程师,1-3年,本科,20K-40K,七险一金、免费三餐、住房补贴、年终奖
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,高级路径规划与决策算法工程师,不限,硕士,35k-60k,"无人驾驶,顶会大牛,论文支持,赴美机会"
人人行科技有限公司,人人行(借贷宝),2000人以上,C轮,朝阳区,算法研究员,3-5年,本科,30k-60k,"人工智能,技术领先,氛围积极,期权可谈"
上海投中信息咨询股份有限公司北京办事处,投中信息,150-500人,C轮,东城区,算法工程师（高级/资深/专家级）,3-5年,本科,25k-40k,"六险一金,年终奖金,年度体检,优秀团队"
北京墨迹风云科技股份有限公司,墨迹天气,150-500人,C轮,朝阳区,高级算法工程师（效果）,1-3年,本科,20k-40k,"弹性工作,晋升完事,即将上市"
悠易互通（北京）广告有限公司,悠易,150-500人,C轮,朝阳区,高级算法工程师 高级广告算法工程师,3-5年,本科,30k-50k,"行业领军,大牛任导师,海外年会,全员持股"
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,搜索算法工程师,1-3年,本科,30k-50k,"超级奖金,福利超丰厚,技术驱动"
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,资深模型算法工程师,3-5年,硕士,30k-60k,"七险一金,绩效奖金,高速成长,牛人团队"
链家网（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,智能监控算法工程师,1-3年,本科,25k-30k,"免费三餐,扁平管理,发展空间,弹性工作"
北京雪球信息科技有限公司,雪球,150-500人,C轮,朝阳区,NLP算法工程师/算法专家,3-5年,硕士,25k-40k,"六险一金,免费午餐,扁平管理,成长空间大"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级算法工程师,3-5年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,数据算法工程师,1-3年,本科,25k-50k,"大牛云集,弹性工作"
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,算法/策略产品经理,3-5年,本科,20k-40k,"核心团队,技术大牛,丰厚福利"
北京图森智途科技有限公司,图森未来,150-500人,C轮,朝阳区,定位与高精度地图算法工程师,不限,本科,25k-50k,"赴美机会,顶会大牛,论文支持,无人驾驶"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,算法工程师（语音方向）,1-3年,本科,25k-50k,"晋升空间,三餐,团队好,住房补助"
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,资深算法专家,5-10年,本科,40k-70k,"规模化盈利,超级扁平,直线增速,免费3餐"
北京酷云互动科技有限公司,酷云互动,150-500人,C轮,东城区,图像算法工程师,3-5年,硕士,17k-30k,"弹性工作,领导好,福利健全,美女多"
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,算法工程师（反欺诈）,3-5年,本科,30k-60k,"七险一金,20薪,高速成长,牛人团队"
链家网（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,计算机视觉算法?工程师,1-3年,本科,25k-50k,"股票期权,六险二金,免费三餐,扁平管理"
众联智领科技（北京）有限公司,考拉FM,150-500人,C轮,海淀区,搜索算法高级工程师,3-5年,本科,25k-50k,"绩效奖金,五险一金,节假日福利,带薪年假"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,推荐算法工程师,3-5年,本科,28k-40k,"千万量级,福利待遇好,发展空间大,独角兽"
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,反欺诈高级算法工程师,3-5年,本科,20k-40k,优秀团队; AI+金融; 工场投资; 信任与授权
普强信息技术（北京）有限公司,普强信息,150-500人,C轮,海淀区,语音识别算法工程师,不限,硕士,15k-30k,"大牛多,年底双薪,期权,免费班车"
北京格灵深瞳信息技术有限公司,格灵深瞳,50-150人,C轮,海淀区,视觉算法工程师,不限,本科,20k-40k,"扁平化管理,学习型组织,不定期团建,技术大牛"
北京比图科技有限公司,TubiTV,50-150人,C轮,朝阳区,推荐算法高级工程师,3-5年,本科,25k-50k,"硅谷文化,牛人带队"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,视频算法工程师,3-5年,本科,20k-40k,六险一金，弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,算法研究员,不限,本科,30k-60k,重点部门 技术大牛多 培训分享氛围好
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,算法专家,3-5年,本科,25k-50k,一线互联网公司薪资+全年最高19薪+不打卡
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,高级算法专家,3-5年,本科,40k-70k,"免费3餐,直线增速,规模盈利,百万日活"
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,反欺诈高级算法工程师,3-5年,本科,25k-40k,"金融科技,优秀团队,六险一金,信任与授权"
北京衣二三网络科技有限公司,衣二三,150-500人,C轮,东城区,推荐算法工程师,3-5年,本科,20k-40k,五险一金 交通方便 绩效奖金 包吃
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,高级推荐算法工程师,3-5年,硕士,35k-55k,"福利完善,一线牛人,扁平化,话语权"
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像处理算法开发工程师,1-3年,本科,20k-30k,"成长快,有潜力,超赞领导,扁平化管理"
百融金融信息服务股份有限公司,百融金服,500-2000人,C轮,海淀区,算法工程师—机器学习方向,不限,本科,15k-30k,"五险一金,商业保险,弹性工作,领导是大牛"
银客未来科技（北京）有限公司,INK 银客集团,500-2000人,C轮,海淀区,语音识别算法工程师,3-5年,本科,20k-40k,"七险一金,牛人团队,带薪年假,16薪考核"
小红唇（北京）网络科技有限公司,小红唇,150-500人,C轮,朝阳区,推荐系统算法工程师,5-10年,本科,35k-55k,"晋升空间大,弹性工作,地铁周边,美女如云"
智车优行科技（北京）有限公司,奇点汽车,150-500人,C轮,朝阳区,SLAM算法工程师,1-3年,硕士,15k-30k,自动驾驶 ADAS 人工智能
北京云知声信息技术有限公司,云知声,150-500人,C轮,朝阳区,语音合成算法研究员(J10141),5-10年,硕士,30k-45k,"人工智能,年终多薪"
北京每日优鲜电子商务有限公司,每日优鲜,500-2000人,C轮,朝阳区,算法架构师,5-10年,本科,30k-50k,"大牛团队,发展空间大,季度奖金"
北京智齿博创科技有限公司,智齿科技,150-500人,C轮,海淀区,ASR语音识别算法工程师,3-5年,硕士,40k-60k,"全额五险一,带薪休假,弹性工作制"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,资深算法工程师,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，职业大牛，晋升空间，团队氛围好，优厚薪资
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,推荐算法工程师/专家,3-5年,本科,25k-50k,创业+做一件改变世界的事、15薪起、不打卡
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,推荐算法工程师,1-3年,本科,30k-50k,"超级奖金,福利超丰厚,技术驱动"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,视觉/图形算法开发工程师,3-5年,本科,30k-50k,"AI独角兽,顶级专家,弹性工作制,免费三餐"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,高级推荐算法工程师,3-5年,硕士,35k-55k,"大牛多,福利好"
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像处理算法开发工程师,1-3年,硕士,20k-30k,"美女如云,智能办公,机会多多,弹性工作"
链家网（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,计算机视觉算法工程师,1-3年,本科,20k-40k,"免费三餐,六险两金,行业翘首,大牛云集"
北京中科虹霸科技有限公司,中科虹霸,50-150人,C轮,海淀区,图像处理算法工程师,1-3年,硕士,15k-30k,弹性上下班 领导好 五险一金
悠易互通（北京）广告有限公司,悠易,150-500人,C轮,朝阳区,算法工程师 广告算法 反作弊 人群画像,1-3年,硕士,20k-35k,"行业领先,技术大牛,海外年会,六险一金"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,反作弊算法工程师,3-5年,本科,20k-35k,七险一金；住房补贴
北京智齿博创科技有限公司,智齿科技,150-500人,C轮,海淀区,ASR语音识别算法工程师,1-3年,本科,45k-90k,"带薪年假,周末双休,五险一金,年底双薪"
鼎力联合（北京）科技有限公司,赛格威机器人,50-150人,C轮,海淀区,机器人算法研发工程师,1-3年,硕士,25k-50k,"技术驱动,工程师文化,业界牛人,快速成长"
北京作业盒子科技有限公司,作业盒子,500-2000人,C轮,朝阳区,OCR算法,不限,硕士,25k-50k,"大平台,福利优厚,广阔前景,团建"
北京闪送科技有限公司,闪送,150-500人,C轮,海淀区,机器学习算法工程师,3-5年,本科,20k-40k,"晋升快,发展多,机会多"
北京雪球信息科技有限公司,雪球,150-500人,C轮,朝阳区,雪球推荐算法专家/资深工程师,3-5年,硕士,25k-40k,"智能推荐,信息解读,投资决策"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,UG-Tech-高级算法工程师-国际化,1-3年,硕士,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,算法产品经理,3-5年,本科,20k-35k,"行业独角兽,广阔的晋升,春节长假期,该有的都有"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,SLAM/VIO/三维重建算法研究员,1-3年,本科,30k-50k,"大牛多,空间大"
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,搜索算法,3-5年,硕士,30k-50k,"每日三餐,百万日活,弹性工作"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,图像算法工程师,5-10年,本科,30k-50k,"核心技术,上升空间,技术大牛,股票期权"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,反作弊算法工程师,3-5年,本科,20k-35k,行业领先者；技术实力强
链家网（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,计算机视觉算法工程师,1-3年,本科,30k-50k,福利好
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像处理算法开发,1-3年,硕士,20k-30k,"股票期权,带薪年假,地铁周边,美女如云"
北京闪送科技有限公司,闪送,150-500人,C轮,海淀区,AI算法架构师,10年以上,硕士,35k-50k,"发展空间,福利优厚,带薪年假,团队旅游"
零氪信息技术（北京）有限公司,LinkDoc,150-500人,C轮,海淀区,图像算法实习生,不限,硕士,20k-35k,"成长快,氛围好,零食水果,不打卡"
北京墨迹风云科技股份有限公司,墨迹天气,150-500人,C轮,朝阳区,高级算法工程师（图像方向）,1-3年,硕士,30k-50k,"拟上市,用户量极大,弹性工作,免费午餐"
北京云知声信息技术有限公司,云知声,150-500人,C轮,朝阳区,.语音识别算法研究员 - 唤醒,应届毕业生,硕士,15k-30k,"技术大牛,福利好,环境好"
鼎力联合（北京）科技有限公司,赛格威机器人,50-150人,C轮,海淀区,机器人算法优化工程师,1-3年,本科,25k-50k,"技术驱动,工程师文化,业界牛人,快速成长"
智车优行科技（北京）有限公司,奇点汽车,150-500人,C轮,朝阳区,深度学习资深算法工程师,1-3年,硕士,15k-30k,自动驾驶 人工智能
玖富金科控股集团有限责任公司,玖富集团,2000人以上,C轮,朝阳区,机器学习算法工程师（AI方向）,3-5年,本科,25k-50k,"团队氛围好,互联网金融,发展空间大,技术牛人多"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,（高级）算法工程师-直播短视频业务,3-5年,本科,25k-45k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，带薪休假，扁平管理，职业大牛，晋升空间，团队氛围好
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,个性化推荐算法工程师/专家,3-5年,本科,25k-50k,创业+做一件改变世界的事、15薪起、不打卡
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,图像算法工程师（北京）,1-3年,本科,15k-30k,"弹性工作,人工智能"
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,推荐算法工程师,3-5年,本科,20k-40k,"发展空间大,用户量大,行业标杆,环境好"
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,推荐算法负责人,3-5年,本科,40k-70k,"百万日活,免费3餐,规模化盈利,花名文化"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,反作弊算法工程师,3-5年,本科,20k-35k,团队棒
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像处理算法开发,不限,本科,20k-30k,环境好
链家网（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,机器学习工程师（搜索算法）,1-3年,本科,30k-50k,"免费三餐,扁平管理,发展空间,弹性工作"
北京云知声信息技术有限公司,云知声,150-500人,C轮,朝阳区,医疗图像算法研究员,应届毕业生,硕士,15k-30k,"技术大牛,福利好,环境好"
北京豆果信息技术有限公司,豆果美食,50-150人,C轮,东城区,大数据spark算法工程师,不限,本科,18k-35k,"专业培训,大咖云集,良好氛围,职业发展"
零氪信息技术（北京）有限公司,LinkDoc,150-500人,C轮,海淀区,深度学习算法工程师,不限,硕士,20k-35k,"前沿领域,技术大牛,零食水果,15薪"
北京墨迹风云科技股份有限公司,墨迹天气,150-500人,C轮,朝阳区,深度学习算法工程师,1-3年,本科,25k-50k,"弹性工作,晋升完善,即将上市"
北京腾云天下科技有限公司,TalkingData,500-2000人,C轮,,机器学习/深度学习算法工程师,不限,硕士,20k-40k,大数据平台，挑战前沿问题，国际交流机会
鼎力联合（北京）科技有限公司,赛格威机器人,50-150人,C轮,海淀区,机器人SLAM算法工程师,3-5年,硕士,25k-50k,"技术导向,工程师文化,业界牛人,快速成长"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,算法高级工程师,3-5年,本科,20k-40k,弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，职业大牛，晋升空间，五险一金
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,图形算法高级开发工程师,3-5年,本科,30k-60k,高薪期权，弹性工作，租房补贴，过亿用户，职业大牛
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,算法负责人,不限,本科,40k-80k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法工程师,不限,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法高级工程师,3-5年,本科,20k-40k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,图像算法工程师,3-5年,本科,25k-50k,高薪期权，租房补贴，扁平管理，职业大牛，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,资深推荐算法工程师,不限,本科,35k-55k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,音效处理算法工程师,3-5年,本科,25k-50k,租房补贴，扁平管理，职业大牛，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法高级工程师-抖音/火山,1-3年,本科,25k-40k,六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法高级工程师-短视频方向,1-3年,本科,25k-40k,六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,图像算法高级工程师,3-5年,本科,25k-50k,六险一金，弹性工作，免费三餐，扁平管理，职业大牛，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,图形图像算法工程师,3-5年,本科,25k-50k,高薪期权，弹性工作，租房补贴，过亿用户，职业大牛
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,算法产品经理-客户端,1-3年,本科,25k-45k,"核心团队,技术大牛,丰厚福利"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法负责人,不限,本科,35k-55k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
北京九州云动科技有限公司,省钱快报,50-150人,C轮,东城区,推荐算法,5-10年,本科,40K-60K,纯互联网电商公司，亿万流量，百万日活
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法高级工程师&nbsp;- 短视频方向,不限,本科,25k-50k,"六险一金,高薪期权,晋升空间,职业大牛"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法专家,3-5年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,图像算法工程师,3-5年,本科,20k-40k,"发展空间大,用户量大,环境好"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,数据挖掘算法工程师-大数据应用方向,3-5年,本科,25k-50k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，过亿用户
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,数据挖掘算法工程师-反作弊方向,3-5年,本科,25k-50k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，扁平管理，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,算法合作项目经理,3-5年,本科,25k-50k,弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师,3-5年,本科,25k-45k,弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法技术负责人-短视频方向,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像处理算法开发,3-5年,本科,20k-30k,"林书豪代言,李开复投资,优质团队"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法架构师-抖音/火山,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,语音识别算法专家,不限,本科,35k-70k,六险一金，弹性工作，免费三餐，租房补贴
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师,3-5年,硕士,28k-45k,六险一金，弹性工作，免费三餐，租房补贴，扁平管理，过亿用户，职业大牛，晋升空间，团队氛围好
北京蜜莱坞网络科技有限公司,映客,500-2000人,C轮,朝阳区,视频算法研究员,3-5年,本科,30k-50k,"核心技术,上升空间,福利完善,技术大牛"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,推荐算法,3-5年,本科,25k-45k,"空间大,免费三餐,不打卡"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法架构师-短视频方向,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐，职业大牛，晋升空间，团队氛围好
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,NLP算法开发工程师,1-3年,本科,15k-30k,"美女如云,成长快,超赞领导"
小船出海教育科技（北京）有限公司,作业帮,2000人以上,C轮,海淀区,算法工程师（机器学习）,1-3年,本科,20k-40k,"晋升空间,三餐,团队好,住房补助"
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,NLP算法开发工程师,1-3年,硕士,15k-30k,"美女如云,智能办公,弹性工作,机会多多"
链家网（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,数据分析师（算法方向）,1-3年,本科,20k-40k,机会多
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像处理算法开发,不限,本科,20k-30k,"薪酬高,福利好,地铁周边,扁平管理"
北京盒子鱼教育科技有限公司,盒子鱼英语,150-500人,C轮,海淀区,图像算法开发,1-3年,本科,20k-30k,地铁周边
零氪信息技术（北京）有限公司,LinkDoc,150-500人,C轮,海淀区,NLP算法工程师,不限,本科,20k-40k,"15薪,六险一金,零食水果,不打卡"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,AI算法工程师,3-5年,本科,20k-40k,"五险一金,房补,餐补,大牛云集"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,算法工程师-机器学习,3-5年,本科,25k-50k,"五险一金,补充商业医,餐补房补,大牛云集"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,海淀区,算法专家,3-5年,硕士,30k-50k,"专家级,技术说了算"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,推荐算法工程师,3-5年,本科,25k-50k,"年底双薪,房补,车补,餐补"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,精准推荐（推荐算法工程师）,3-5年,本科,25k-50k,"快速发展,技术大牛"
北京麒麟合盛科技有限公司,APUS Group,150-500人,C轮,朝阳区,新闻推荐算法工程师,3-5年,本科,20k-35k,"五险一金,补充商业医,餐补房补,大牛云集"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级算法工程师-商业变现,1-3年,本科,25k-50k,六险一金，高薪期权，弹性工作，租房补贴，职业大牛，晋升空间
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,广告算法工程师,1-3年,本科,25k-50k,六险一金，免费三餐，租房补贴
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,广告算法工程师-网盟,1-3年,本科,25k-45k,六险一金，免费三餐，租房补贴
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,底层优化算法工程师-AI Lab,1-3年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，过亿用户，职业大牛，晋升空间，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,AML(applied machine learning)算法工程师,3-5年,本科,35k-60k,租房补贴，职业大牛，晋升空间
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级广告算法工程师,3-5年,本科,25k-50k,弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，晋升空间
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-算法平台,1-3年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级广告算法工程师-网盟技术,3-5年,本科,25k-50k,六险一金，高薪期权，弹性工作，租房补贴，职业大牛，晋升空间
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法工程师-UGC,1-3年,本科,20k-40k,六险一金，免费三餐，租房补贴
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,算法负责人-问答,不限,本科,36k-70k,扁平管理，职业大牛，晋升空间，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,头条实验室算法工程师-计算机视觉,1-3年,本科,25k-50k,过亿用户，职业大牛，晋升空间
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,推荐算法高级工程师-国际化,1-3年,本科,20k-40k,六险一金，弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，健身瑜伽
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,图像算法工程师-图像/视频/并行计算/3D算法,3-5年,本科,25k-50k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，扁平管理，职业大牛，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,移动端图像算法工程师,3-5年,硕士,25k-50k,六险一金，高薪期权，弹性工作，免费三餐
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,算法测试开发工程师(000587),1-3年,本科,15k-30k,"团队技术牛,发展空间大,人工智能"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-知识图谱,1-3年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-内容质量,1-3年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-广告系统,1-3年,本科,25k-50k,六险一金，高薪期权，弹性工作，租房补贴，职业大牛，晋升空间
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,3D视觉算法专家,3-5年,硕士,30k-55k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，职业大牛，团队氛围好
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法工程师-国际化,1-3年,本科,25k-50k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,NLP算法平台工程师,1-3年,本科,20k-40k,六险一金，租房补贴，扁平管理
